artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2Pac,Picture Me Rollin',37zQVgP3aTLKNvluXLB5Ii,56,0.029,0.832,314720,0.757,0.0,7,0.463,-4.908,1,0.135,95.905,4,0.449
Spice Girls,2 Become 1,36AWdhZIGLUTkWpJDhe7va,64,0.326,0.646,241027,0.665,1.97e-05,6,0.238,-7.878,1,0.0268,143.966,4,0.7
Better Than Ezra,Desperately Wanting,7GuLQiPvQbfzP0kqcvgIQQ,51,0.000165,0.494,277493,0.913,0.00898,0,0.247,-5.289,1,0.0378,99.92,4,0.478
Mint Condition,What Kind Of Man Would I Be,5qR3pYQIC10S7aD2YBjgui,49,0.39,0.651,264600,0.498,0.0,0,0.143,-8.868,0,0.0318,109.906,4,0.423
Ricochet,Daddy's Money,7itHyuODr4R7Fdz454zn3F,51,0.189,0.698,182462,0.861,0.0,2,0.0602,-4.756,1,0.0289,134.726,4,0.941
2Pac,Life Goes On,2bUojZta7GJTjGAqo064jo,57,0.117,0.693,301600,0.843,0.0,7,0.343,-5.463,1,0.253,158.465,4,0.529
Beck,Where It's At,7mQertZHtd37UQ2uJs0Uct,50,0.24,0.672,329573,0.662,0.0292,2,0.126,-7.384,1,0.0731,96.936,4,0.522
Sublime,Same In The End,3kGt9uxpJzKTxwp2uJHrU5,51,0.00253,0.638,156160,0.864,0.0,2,0.178,-4.255,0,0.0358,102.289,4,0.811
The Brian Jonestown Massacre,Anemone,5KaCn0CGbo2Mynq5VSgSya,56,0.0599,0.527,334467,0.636,0.843,5,0.204,-12.888,0,0.0347,83.101,4,0.607
DJ Kool,Let Me Clear My Throat - Old School Reunion Remix '96,7k3sn5TIQ3qRVJ8FPTG9kx,50,0.168,0.697,293000,0.9,0.0,7,0.369,-7.036,1,0.259,102.83,4,0.551
Cornelius Brothers & Sister Rose,Too Late To Turn Back Now,2OyaNAq8BcGstyzueloqpE,53,0.344,0.516,198693,0.73,0.0,7,0.425,-7.136,1,0.0494,115.126,4,0.907
Makaveli,Me And My Girlfriend,5kGsDi86P9pZux4x4wopHV,55,0.115,0.828,308267,0.892,0.0,4,0.217,-4.567,0,0.193,85.95,4,0.712
Bryan Adams,Have You Ever Really Loved A Woman?,32Gf5A7Hr8RdgggXG0Fdks,62,0.556,0.568,291667,0.463,4.59e-06,7,0.101,-10.009,1,0.0328,145.534,3,0.354
Dave Matthews Band,So Much to Say,5NLUcVnVHfnkt4uUexWdIH,49,0.0109,0.715,246600,0.78,0.0017,2,0.119,-6.688,1,0.0327,115.897,4,0.838
Antonio Aguilar,Lamberto Quintero,6vdz1wcsJFGObHolQIhUp3,56,0.392,0.583,184065,0.466,0.0,5,0.064,-7.047,1,0.0343,95.926,1,0.594
Dave Matthews Band,Two Step,2Ou1Hyvr08mr0pZauPvv6j,49,0.00907,0.405,387267,0.894,0.00035,2,0.13,-7.51,0,0.0434,119.676,4,0.295
Rage Against The Machine,People of the Sun,3QjQp2bfAvLTCSi8Zhzqis,54,0.00407,0.53,150067,0.871,0.0207,7,0.272,-6.361,1,0.302,93.046,4,0.706
Weezer,El Scorcho,3g2gQMeeQAEPztiQKMlGSl,52,0.0471,0.479,243467,0.707,0.0,1,0.0932,-4.968,1,0.0659,148.092,4,0.661
Primitive Radio Gods,Standing Outside a Broken Phone Booth with Money in My Hand,5hcer4MP5GeHqtSjDYx5AC,50,0.136,0.725,336800,0.614,0.792,0,0.062,-7.015,1,0.0409,95.039,4,0.429
Paula Cole,I Don't Want to Wait,5MDQNJ7SZTytJwCbWKqJDL,59,0.298,0.41,320027,0.468,1.19e-05,11,0.0426,-8.177,1,0.0553,177.508,4,0.475
Metallica,Until It Sleeps,63aVbch5VRXtQnCITdeDTZ,49,0.000223,0.562,269573,0.919,0.113,8,0.142,-4.458,0,0.0293,113.357,4,0.728
Los Tigres Del Norte,Cuestion Olvidada,4U7N4o4EHZnsJSkH0qrmat,54,0.22,0.767,208333,0.47,0.00405,0,0.2,-9.89,1,0.0328,110.573,4,0.98
Quad City DJ's,Space Jam,683hRieVmYdAhVA1DkjSAk,53,0.064,0.798,304960,0.952,0.000513,11,0.287,-4.78,0,0.0401,132.031,4,0.843
702,Get It Together,4eDCsyIHTSu3cQZ5wDIyP7,49,0.642,0.787,291400,0.188,2.48e-06,10,0.0696,-11.456,1,0.0348,114.048,4,0.271
Backstreet Boys,All I Have to Give,3hlhefxgyp4MDnN6C2dQ5H,48,0.0644,0.731,276573,0.574,0.0,1,0.0675,-7.114,1,0.029,95.995,4,0.392
Jeru The Damaja,Me Or The Papes,1h20yRsf5WeuHbohrlfcCt,56,0.0317,0.714,265533,0.592,0.0,6,0.0348,-10.742,0,0.374,169.85,5,0.801
Donell Jones,Knocks Me Off My Feet,4o1E2c0ye1RlIJJqOM0dqP,51,0.0663,0.469,222760,0.594,0.0,7,0.0806,-8.209,1,0.0403,167.223,4,0.485
D.L.G.,La Quiero A Morir,3rsVX2Pd8UkjqF2MAZqeif,61,0.294,0.725,302320,0.889,0.00311,4,0.252,-3.257,1,0.0471,99.672,4,0.924
Glenn Miller,In the Mood,6dZKWYSx5YBIme4SfpIHJ0,55,0.854,0.645,211587,0.398,0.306,8,0.0731,-12.208,1,0.11,82.768,4,0.705
Alice In Chains,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",2yBAPa9HZj3P2szSaaj4k1,54,0.0883,0.554,346027,0.515,2.7e-05,6,0.883,-8.534,1,0.024,95.125,4,0.432
Robert Miles,Children,4wtR6HB3XekEengMX17cpc,64,0.000295,0.604,243267,0.755,0.812,0,0.0625,-10.761,1,0.0337,137.064,4,0.388
Local H,Bound For The Floor,3cbTV3IZZvSBYVcl0xuZbY,48,0.000138,0.652,222960,0.513,0.00769,6,0.0613,-7.418,1,0.0625,119.283,4,0.605
Kabah,La Calle De Las Sirenas,1SVm64B4Ry7dqFSxHY8e65,65,0.101,0.706,236160,0.801,0.00159,5,0.138,-11.615,1,0.0288,104.535,4,0.816
Stone Temple Pilots,Trippin' on a Hole in a Paper Heart,2gdtLnVGGg80Kj9GiqP0vH,52,0.000386,0.47,175920,0.989,0.00161,7,0.157,-3.857,1,0.0632,106.479,4,0.446
The Statler Brothers,Flowers On the Wall,7ledv9CTjqdwnvHgRmETyZ,54,0.792,0.784,138800,0.451,4.09e-05,8,0.115,-11.225,0,0.0723,100.303,4,0.78
Maxwell,Sumthin' Sumthin',60Pjyla2BNnWzWxNXxGa4u,52,0.131,0.81,257680,0.534,0.00375,10,0.0671,-7.791,0,0.0599,97.87,4,0.863
"""Weird Al"" Yankovic","Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",5r96TaQquRrlo3Ym3ZlSL2,51,0.103,0.728,202920,0.448,0.0,8,0.267,-10.54,1,0.172,80.902,4,0.483
The Penguins,Earth Angel (Will You Be Mine),11XR0tRT4g5ov4u8M92wbF,48,0.867,0.326,179427,0.186,0.0,8,0.166,-12.146,1,0.0357,69.57,4,0.458
The Roots,What They Do,1B53Y95tPd4ah4FExO0egE,55,0.412,0.898,357200,0.409,0.000164,0,0.0838,-10.958,1,0.196,92.722,4,0.623
Frank Sinatra,Witchcraft,3BTsv0FthgmDwyKlYShwJF,54,0.493,0.481,173240,0.242,0.0,0,0.137,-11.81,1,0.0373,116.342,4,0.389
Bobby Pulido,Se Murio De Amor,5iuGn3RXvfvHIyIe8fyxBE,56,0.392,0.527,186280,0.696,0.0,0,0.0907,-3.386,1,0.0428,159.771,4,0.817
UGK,One Day,2GHp47AE8HTBF9xpG7FIoz,48,0.224,0.813,324173,0.544,0.0,4,0.134,-9.816,1,0.232,146.073,4,0.699
Do Or Die,Po Pimp,66AMCAjrOk7c957i3ej06f,48,0.0623,0.81,234827,0.428,0.0,0,0.116,-14.248,1,0.272,142.075,4,0.649
Nas,Street Dreams,0QnGI4OgY8ReggLWvEXdgD,53,0.21,0.752,279933,0.611,0.0,11,0.778,-8.681,0,0.315,90.993,4,0.746
Beck,Devils Haircut,1AQg7H4Ohu6s3qzq4m1KrN,48,0.18,0.688,192813,0.727,0.000428,0,0.0669,-4.876,1,0.0298,123.526,4,0.76
2Pac,Run Tha Streetz,3cFe9hcxMmjsl0kENZs9gD,52,0.109,0.788,316400,0.788,3.08e-06,8,0.174,-4.342,1,0.231,166.973,4,0.722
Matchbox Twenty,Long Day,4r7im8h2DTRPvl25YfNyIT,50,0.00279,0.458,225667,0.822,0.0,8,0.15,-6.613,0,0.0431,104.103,4,0.6
Soundgarden,Blow Up The Outside World,5TLA7O0ogTqwZHbS3ERabw,52,0.000807,0.33,345667,0.529,0.214,9,0.126,-10.043,1,0.0358,140.156,4,0.148
The Emotions,Best of My Love,6UjlpJhUqOQqv0hrb38IDI,55,0.45,0.764,219933,0.57,0.362,0,0.0812,-11.361,1,0.0348,115.376,4,0.972
Spice Girls,Who Do You Think You Are,1jI1aLmm5HTwiMtvsbwDJw,60,0.0226,0.727,240707,0.83,0.00356,6,0.73,-6.658,0,0.0376,118.002,4,0.899
Céline Dion,It's All Coming Back to Me Now,5EQzuYfTZt7B2LqlvTF49l,56,0.753,0.384,456867,0.438,0.0,0,0.101,-9.149,1,0.0361,87.624,4,0.286
Dave Matthews Band,Tripping Billies,4fXoeBGrVWfNKpdcmL8tw6,47,0.000496,0.569,300440,0.932,0.0342,11,0.259,-5.659,0,0.0388,120.858,4,0.944
Los Temerarios,Mi Secreto,44JZmEHrFsWgE2dSh6r16d,51,0.277,0.71,282400,0.489,0.00102,7,0.14,-10.837,1,0.0327,88.014,4,0.812
Mazzy Star,Look On Down From The Bridge,010ALbbh5KlQ4fKWgSdhRd,55,0.642,0.37,287893,0.0772,0.69,0,0.112,-19.322,1,0.0414,119.942,4,0.0954
Sneaker Pimps,Six Underground - Nellee Hoopers Edit,6Ui2yvA0D5bXxZiPFWd47y,47,0.0289,0.586,234627,0.68,0.184,1,0.124,-8.682,0,0.0504,169.937,4,0.421
The Outlaws,Green Grass & High Tides - Remastered,4BxfXnGbnlibcUUPKog7Ne,49,0.000421,0.263,586400,0.828,0.018,4,0.232,-8.225,0,0.0412,99.092,4,0.584
New Edition,I'm Still In Love With You,46LEQkbfPT5x2ZanS3STg5,48,0.431,0.737,279667,0.521,0.0,8,0.315,-4.761,0,0.0368,134.286,4,0.416
Kenny Chesney,Back Where I Come From,4BbwjVS27IuC7bvN7qzAvS,47,0.142,0.593,236827,0.457,0.00221,6,0.0553,-8.74,1,0.0286,143.773,4,0.366
Chaka Khan,Through the Fire,4fZDZMgyWBxTg2Rc4OHVtB,54,0.166,0.569,286693,0.589,6.91e-06,8,0.132,-7.395,1,0.0306,130.865,4,0.409
Blackstreet,We Gonna Take U Back (Lude)/ Don't Leave Me,13oGc1Mi9niBlo5eTmgGMa,51,0.0778,0.793,317160,0.59,0.0,2,0.25,-4.48,0,0.0394,81.821,4,0.672
Sublime,Jailhouse,01ZoBkMJAxjPx5gQcNR7Yl,47,0.0155,0.654,292640,0.721,0.000923,9,0.235,-6.705,1,0.0554,80.27,4,0.674
LeAnn Rimes,Blue,1g5EcKDECPxeI7kgkvcbxm,49,0.595,0.545,169547,0.452,1.29e-06,4,0.161,-8.604,1,0.0248,91.294,4,0.297
Busta Rhymes,Woo Hah!! Got You All in Check,09WxJCWFMWAxTHBLLelpDS,52,0.0985,0.716,272813,0.924,0.0,1,0.306,-5.433,1,0.324,92.022,4,0.786
The Vapors,Turning Japanese,30cHDhxUqgnHq78hv5UjMx,51,0.01,0.503,225187,0.803,0.0648,0,0.292,-9.701,1,0.0485,179.007,4,0.941
Rose Royce,Car Wash,07RgAeKIlahtqeCw25SkTu,52,0.194,0.649,308000,0.443,5.82e-05,9,0.0514,-15.71,0,0.116,117.67,4,0.798
Fugees,"No Woman, No Cry",5bUVHuzQh5mkvMPjUU074i,57,0.0134,0.845,273093,0.326,4.04e-05,0,0.28,-13.909,1,0.152,88.988,4,0.368
Rage Against The Machine,Down Rodeo,40L8L7344pPMCjlZc19RQU,50,0.00535,0.427,320627,0.867,0.000846,7,0.0785,-9.077,1,0.128,170.256,4,0.56
Confederate Railroad,Trashy Women,5c15axZrDZtzqYsomtEwTz,48,0.0468,0.636,195707,0.824,0.0,9,0.139,-5.535,1,0.0344,142.553,4,0.872
Backstreet Boys,We've Got It Goin' On - Radio Edit,2rtDTRFjBoqyj2rgi5mOAF,46,0.0851,0.758,219467,0.875,0.0,3,0.227,-4.518,0,0.0363,112.966,4,0.91
Billie Holiday,Easy Living,0XsbCr34semDxq0ZX84BCh,51,0.985,0.632,180930,0.134,0.00126,8,0.285,-17.029,1,0.0532,89.088,4,0.618
Dave Matthews Band,Lie in Our Graves,3R8APSFlJuawCg1qi5Ed3E,46,0.142,0.556,342040,0.752,0.157,2,0.102,-8.787,1,0.0341,111.042,4,0.677
Sublime,Pawn Shop,4DXrhZ4tF3BeVm2aLdhdKG,47,0.00839,0.637,365560,0.505,0.00533,0,0.147,-6.219,1,0.043,145.288,4,0.589
Weezer,Pink Triangle,6qQGxKyy6LcyZVsWn93lyS,49,0.0118,0.282,238600,0.894,0.0,6,0.347,-4.834,1,0.0822,118.809,4,0.466
Foxy Brown,I'll Be,6Ag4SYLUGFdnJrCwUIb4mT,50,0.0156,0.873,178600,0.597,0.0,11,0.324,-9.161,0,0.417,105.933,4,0.474
Eminem,Infinite,01xhMrdCefADl7HSttJaf7,52,0.293,0.637,251707,0.862,0.0,10,0.217,-4.343,0,0.191,82.019,4,0.573
2Pac,No More Pain,7dJiDDo32YBDppIe3ZwiNP,51,0.0202,0.717,374800,0.906,0.0625,9,0.312,-6.017,1,0.0899,77.012,4,0.859
2Pac,Thug Passion,0mgTJ1tSbdPpD9pRgtqyq5,51,0.146,0.772,307640,0.8,0.0,7,0.26,-3.799,1,0.234,92.008,4,0.666
Weezer,The Good Life,5CjwXdq5Z73Va0XCPFG5Aq,49,0.14,0.539,257000,0.893,0.0,6,0.339,-4.566,1,0.0423,135.76,4,0.683
Los Temerarios,Sí Quiero Volver,25xeGvjWvTBu8RkEF8kRQr,49,0.054,0.352,182453,0.484,0.0,2,0.0555,-6.68,1,0.0309,202.378,3,0.41
Banda Maguey,Tu Eterno Enamorado,3nntnz2TFrCbFhclLC0eO7,52,0.416,0.815,220155,0.671,2.22e-05,9,0.0472,-4.75,0,0.0279,110.06,4,0.74
The Diamonds,Little Darlin',7ycFNferNuk6wAjBa0vWvl,50,0.536,0.631,129333,0.587,0.29,6,0.333,-11.402,1,0.042,152.851,4,0.664
Redman,Smoke Buddah,3eY9pixHny3kVRLeqNezQx,51,0.0809,0.673,154480,0.739,0.0,1,0.299,-7.358,1,0.472,86.488,4,0.86
Cake,Frank Sinatra,5OLjhk2db14wAFMmWjrxGw,48,0.184,0.679,241027,0.513,0.0242,7,0.177,-9.2,1,0.0417,114.225,4,0.554
Makaveli,To Live And Die In L.A.,1ZvhmUmU6zeoo1oNKwBYgf,55,0.24,0.578,273427,0.819,0.0,9,0.774,-7.636,0,0.312,173.84,4,0.755
2Pac,Wonda Why They Call U B____,47lnB0fWXHnI5CBMx0OXB3,51,0.0731,0.792,258467,0.876,0.0,4,0.351,-2.856,0,0.228,101.277,4,0.457
Madeleine Peyroux,(Getting Some) Fun out of Life,1WWVlkmJSdLBSiqF2m8Ex2,55,0.712,0.727,192173,0.413,0.000158,4,0.0765,-9.621,0,0.0346,110.545,4,0.314
Phish,Waste,6dKntZwVJx0QLX6IM19gC7,46,0.637,0.534,290107,0.39,0.000759,5,0.0961,-10.49,1,0.027,142.878,4,0.213
Rage Against The Machine,Vietnow,1lCC3flXDsXQrNPcvDojuI,51,0.0102,0.654,277333,0.77,0.00827,11,0.35,-6.443,0,0.106,107.781,4,0.668
John Anderson,Swingin',3OYbmTwwQ1dTnGyKmgc1Mt,46,0.066,0.655,178190,0.751,0.0,9,0.303,-10.689,1,0.0311,110.755,4,0.746
Alice Coltrane,Turiya & Ramakrishna,4DVu7YgHVJaeN0C7HNpy2q,46,0.91,0.42,498147,0.298,0.83,6,0.278,-14.634,1,0.0321,111.398,4,0.137
Jeru The Damaja,Ya Playin' Yaself,1KFIhbTUmGKUG1wUw5M8Am,52,0.00695,0.863,226800,0.767,0.0,7,0.0492,-8.644,1,0.302,91.535,4,0.767
Mr. President,Coco Jamboo,5fRvePkRGdpn2nKacG7I6d,68,0.0791,0.832,218733,0.838,0.0,1,0.152,-5.414,0,0.0421,100.021,4,0.965
N.W.A.,Express Yourself - Remix,6NLLIPKjqFRnbCorRNTEHe,56,0.00204,0.852,261400,0.803,0.0,6,0.121,-6.929,0,0.264,96.2,4,0.752
Metallica,Hero Of The Day,5ktyEZbrgBEePsu6MW5Cvw,46,0.000107,0.351,261693,0.9,0.0262,8,0.11,-7.146,1,0.0357,116.023,4,0.777
Rakim,It's Been A Long Time,4sMH75ctV0RVSOHZqXJpHD,53,0.00745,0.839,237667,0.551,2.04e-05,11,0.08,-7.484,0,0.229,88.727,4,0.852
UGK,Diamonds & Wood,2z8tZ7BZ1GzFIlaPt5qWKx,45,0.415,0.846,313427,0.548,0.0,1,0.286,-9.875,1,0.605,138.02,4,0.751
Sepultura,Roots Bloody Roots,6ursmCnbc9oDRGa2yHKkoZ,56,0.000337,0.428,212253,0.874,0.0419,4,0.311,-6.664,0,0.128,119.708,4,0.261
Grupo Exterminador,Las Monjitas,2KJkMXZKvvV4jDdu8UM44e,49,0.434,0.524,272467,0.518,0.0,9,0.0849,-8.068,1,0.0872,206.638,3,0.745
Metallica,Bleeding Me,2IenDzi8pYn8c4WRteZai0,45,0.000891,0.391,498133,0.761,0.0301,1,0.128,-6.062,1,0.0319,115.723,4,0.247
Jackie DeShannon,Put A Little Love In Your Heart,1fQn0TtyvkS6PjdVOitG4p,48,0.71,0.579,156533,0.362,0.00053,9,0.126,-12.442,1,0.0284,100.561,4,0.401
The Suicide Machines,New Girl,7bFNtX22XJMy5TuEpQfa3C,45,0.00095,0.451,123000,0.959,5.13e-06,0,0.421,-3.883,1,0.047,104.725,4,0.908
2Pac,Heartz Of Men,4NrG279pDVphLmS1e2JVWp,51,0.00286,0.794,283373,0.773,0.000272,6,0.326,-6.065,1,0.166,92.465,4,0.553
Jamiroquai,Cosmic Girl,3nrVwwePAYIRzUNH9ig6mO,62,0.0261,0.633,244147,0.921,0.00102,11,0.309,-7.719,0,0.0495,119.865,4,0.925
Lee Greenwood,God Bless The U.S.A. - Re-Recorded In Stereo,1MnebCPkLm11EGCnrusLPu,45,0.156,0.368,196933,0.45,0.0,5,0.107,-7.121,1,0.0276,139.217,4,0.184
Barenaked Ladies,The Old Apartment,5HjviQMuDBIvcyNXJtka23,48,0.0448,0.467,209960,0.664,0.0,10,0.365,-10.189,1,0.0479,159.858,4,0.642
Social Distortion,I Was Wrong,1Lpmme6uCsPJIdcbR5aePx,49,0.000434,0.413,237573,0.984,0.0155,3,0.0939,-3.404,1,0.0472,122.024,4,0.405
Animotion,Obsession,3N7GqZMpZJW69Te1bfUTc3,46,0.00455,0.679,337267,0.634,0.34,7,0.599,-11.93,1,0.0788,114.754,4,0.395
Los Temerarios,Acepta Mi Error,3cw7R2QQKqkQfMTUSRJebL,48,0.205,0.626,204693,0.568,1.36e-05,7,0.12,-8.142,1,0.0295,115.764,4,0.455
The Floaters,Float On - Single Version,4kxDa9niTJIyh89afKjpCR,47,0.255,0.59,255173,0.718,5.86e-06,7,0.111,-8.536,1,0.0275,96.552,4,0.868
Dave Matthews Band,Say Goodbye,2lDFZOo9ZxG7g7y1FDWx2k,45,0.106,0.606,371040,0.531,0.000431,9,0.0993,-9.954,1,0.0337,102.629,4,0.627
Gin Blossoms,Follow You Down,6rqkwoZu5oX5hugeyiJCM8,46,0.0176,0.474,270067,0.921,0.0,4,0.0344,-7.05,0,0.0488,155.782,4,0.671
Dave Matthews Band,Too Much,0i2jSWCwjjOVzfnvJJ2Sii,45,0.00856,0.579,261627,0.935,0.00434,11,0.0769,-5.552,0,0.0447,114.753,4,0.75
Jerry Garcia,Shady Grove,1gCE4LxErCB25MSERdLCZX,45,0.924,0.706,259533,0.378,0.0738,7,0.0931,-15.293,1,0.0379,106.123,4,0.955
Bloodhound Gang,Fire Water Burn,7FkyQsWH9mmxoYLCNj4f8y,55,0.107,0.692,291800,0.566,0.643,7,0.0862,-9.607,1,0.0312,97.062,4,0.626
Kenny Lattimore,For You,4fgQMbN9r8d9V2exSTsLFs,47,0.737,0.633,236147,0.42,0.0,4,0.0727,-11.784,1,0.0352,137.693,4,0.482
Los Temerarios,Fueron Tus Palabras,3XGoARtNbZya1yp885jjAo,47,0.0235,0.522,203747,0.585,9.74e-05,2,0.404,-8.531,1,0.0255,99.904,4,0.672
Scatman Crothers,Ev'rybody Wants to Be a Cat,2dAOKHKapOngJv8sMI8GGZ,45,0.665,0.597,123000,0.401,0.0,0,0.614,-11.029,0,0.376,120.56,4,0.803
Van Halen,Jump,6Fba9RZtC6vTY814JToDtP,53,0.0745,0.547,239560,0.822,0.00943,0,0.0645,-7.201,1,0.0292,130.138,4,0.774
Fugees,Zealots,52PgJoRz30sRQGOGqXYKdX,51,0.196,0.533,260547,0.45,2.75e-06,0,0.147,-14.975,1,0.446,77.999,4,0.351
Soundgarden,Pretty Noose,6ZzeXWwDvMzrgCWt9RwBj1,49,1.79e-05,0.389,251867,0.925,0.244,0,0.222,-7.97,1,0.0643,150.893,4,0.318
2Pac,California Love (remix),2pwTzYUTIiwF7Pn8ygXD91,53,0.00654,0.635,385880,0.843,0.0,5,0.495,-4.197,1,0.0767,91.634,4,0.657
George Michael,"Fastlove, Pt. 1",6SaeXxdt0Id6ZzmX0ZGTQK,59,0.052,0.735,324667,0.64,0.00102,10,0.345,-7.522,0,0.072,104.444,4,0.551
The Tony Rich Project,Nobody Knows,2PsHIonOTmX6bSrzIJSjyS,49,0.509,0.64,306933,0.433,4.9e-06,5,0.103,-9.432,1,0.0374,176.086,4,0.25
Case,Touch Me Tease Me,4xrBjUq18fvXK68DJEi5XM,45,0.297,0.655,227493,0.749,7.41e-06,10,0.0933,-8.247,0,0.0538,87.617,4,0.45
2Pac,Got My Mind Made Up,3AYFNoXF0xw5Shsg0lHvBn,51,0.0157,0.813,312640,0.897,0.00106,6,0.0391,-4.592,0,0.264,93.029,4,0.863
Jesse Powell,You,0hcW7qPqWWJc8189OaqQvX,44,0.299,0.722,318467,0.327,0.000661,0,0.0549,-9.612,0,0.026,112.249,4,0.266
A Tribe Called Quest,The Hop,7f1UEGMBMuXfLBP5XANfrW,52,0.0679,0.928,207467,0.517,0.0,1,0.174,-6.489,1,0.361,95.523,4,0.616
Mark Chesnutt,Brother Jukebox,4ZR9EUWiGkN22OqEhnYAgG,45,0.184,0.649,184600,0.578,0.000772,1,0.175,-11.207,1,0.0262,141.084,4,0.896
Lost Boyz,"Jeeps, Lex Coups, Bimaz & Benz",02nH7HXbs3i9kdWef9or8E,45,0.00996,0.598,272467,0.661,0.0,1,0.603,-9.269,0,0.428,177.89,4,0.549
The Shangri-Las,Leader Of The Pack,6O5PIO5pAWxdoxvaUFQ02G,50,0.708,0.418,171333,0.566,0.0,1,0.692,-8.637,1,0.0906,129.248,4,0.319
Lord Finesse,True And Livin',4bEfdn4GCl4EzbDcNyVcDt,52,0.118,0.871,281667,0.741,0.0,10,0.349,-6.482,0,0.189,87.047,4,0.789
LL Cool J,I Need Love,3UP7dzy4ISy8S3HOReCd1q,45,0.0782,0.803,322000,0.426,0.0,0,0.108,-14.456,1,0.3,88.208,4,0.65
Freak Nasty,Da' Dip,76YDsWGWezclVy9Z6sDGhf,45,0.0079,0.953,237000,0.428,0.0302,8,0.224,-17.199,1,0.298,131.737,4,0.723
José Alfredo Jimenez,Si Nos Dejan,2bAjPbUKFb5waXyAoX7hix,47,0.701,0.587,144467,0.403,1.62e-05,0,0.256,-7.141,1,0.0268,108.642,4,0.613
Backstreet Boys,Get Down (You're the One for Me) - LP Edit No Rap,1btqbebzIS2IK0QkRUpShJ,44,0.073,0.776,230733,0.944,0.0,8,0.0866,-4.854,0,0.0404,113.012,4,0.757
Los Temerarios,Una Lágrima Más,4Fnqj2sMVr4el2IOzF6FOO,47,0.305,0.585,183400,0.622,0.000258,11,0.0644,-7.541,0,0.0251,137.786,4,0.777
Bobby McFerrin,Don't Worry Be Happy,4v52HuhZqVV0eNpP6vzH5I,48,0.884,0.644,291560,0.165,0.000197,11,0.0603,-22.591,1,0.162,67.865,4,0.779
Nas,Affirmative Action,2Ja3UauMDeQnq4sI8a64Ys,52,0.484,0.665,259800,0.566,0.0,3,0.16,-9.209,0,0.443,173.804,4,0.755
Descendents,I'm The One,5XXiK8GZjjmCHpBpUEm9z5,48,0.0102,0.391,135133,0.968,7.01e-05,0,0.446,-6.324,1,0.0625,90.481,4,0.647
Los Temerarios,Al Otro Lado Del Sol,1mwR6Qc9LXL8Pya9RIVXBm,47,0.175,0.647,206293,0.596,0.00128,6,0.418,-9.984,0,0.032,111.887,4,0.787
Radiohead,Talk Show Host,2sy0icOIskeP2lCqgZiTyE,53,0.277,0.535,281000,0.479,0.0285,5,0.139,-14.112,0,0.0311,88.841,4,0.504
Stan Getz,Misty,4Mdo6FZj42vID4oDi6P4ZW,44,0.993,0.328,323227,0.0421,0.525,6,0.0964,-22.933,1,0.0426,52.793,4,0.179
Fiona Apple,Shadowboxer,0XMzFZgFvEqH2nEa3iwNUD,47,0.265,0.298,324267,0.52,0.0,2,0.165,-7.297,0,0.0303,74.131,4,0.223
2Pac,Skandalouz,1wCcCCocowxdDF0igFaFgh,51,0.0201,0.706,248693,0.919,0.0,10,0.269,-5.054,0,0.269,92.708,4,0.805
Blind Melon,The Pusher,0QXxJofIuWHLQafnTzFAwV,47,0.0302,0.438,186467,0.576,1.09e-05,9,0.0988,-8.727,1,0.032,165.277,4,0.742
Bahamadia,Uknowhowwedu,5KapB9KJnRsZrprzIAXycW,51,0.641,0.534,214867,0.596,2.16e-05,6,0.276,-10.289,1,0.388,185.733,4,0.908
Edgar Meyer,Sliding Down,2KKAsmZmWc6eCuAutwGewl,50,0.977,0.418,281720,0.151,0.908,4,0.0868,-19.689,0,0.0367,106.219,4,0.0975
Eric B. & Rakim,Know The Ledge,0InwTyum9iasoG9ajmJWg7,49,0.0241,0.788,238827,0.901,0.00447,5,0.076,-7.415,0,0.188,115.644,4,0.789
OutKast,Wheelz of Steel,5qKqRkWnRTXNVWbEOOmGxk,46,0.0531,0.886,243267,0.641,0.000542,11,0.113,-7.263,0,0.263,111.649,4,0.489
Amber,This Is Your Night,5p0rUHicpwMZil8RlNGGth,48,0.0714,0.674,238160,0.908,0.000104,9,0.121,-3.262,0,0.0325,127.99,4,0.861
Eddie Cochran,Summertime Blues,44XGMLszaOWD7k4LsJMcWa,47,0.489,0.756,121067,0.756,0.000175,4,0.167,-10.821,1,0.0433,156.484,4,0.966
Mindy McCready,Guys Do It All the Time,0uZRJmWi1TH3wrAN7hAbyF,45,0.0594,0.551,191800,0.794,2.01e-05,0,0.231,-5.995,1,0.0341,165.813,4,0.587
Gillian Welch,Annabelle,3ZtC9ZDhPJj0E043tmlOgx,45,0.896,0.575,243867,0.202,0.00528,9,0.139,-11.926,0,0.0317,149.509,4,0.284
Deana Carter,We Danced Anyway,4fOFOwrAHA9PdhOL7lciok,45,0.502,0.629,202533,0.721,0.0,6,0.307,-3.722,1,0.0277,94.054,4,0.651
Trace Adkins,I Left Something Turned On At Home,1CxG3QsfkmcUYlxWwvOtz5,46,0.169,0.623,188240,0.91,0.00267,3,0.317,-5.29,1,0.032,151.466,4,0.929
